"1st and 2nd Most Searched Democratic Presidential Candidates from June 1, 2015 - Oct 11, 2015",,,,
FIPS,1st,2nd,State,CountyName
51007,Hillary Clinton,Bernie Sanders,Virginia,Amelia
51009,Bernie Sanders,Hillary Clinton,Virginia,Amherst
51011,Bernie Sanders,Hillary Clinton,Virginia,Appomattox
51013,Hillary Clinton,Bernie Sanders,Virginia,Arlington
51015,Hillary Clinton,Bernie Sanders,Virginia,Augusta
51017,Hillary Clinton,Jim Webb,Virginia,Bath
51019,Hillary Clinton,Bernie Sanders,Virginia,Bedford
51021,Bernie Sanders,No Data,Virginia,Bland
51023,Hillary Clinton,Bernie Sanders,Virginia,Botetourt
51025,Hillary Clinton,Bernie Sanders,Virginia,Brunswick
51027,Hillary Clinton,Bernie Sanders,Virginia,Buchanan
51029,Bernie Sanders,Hillary Clinton,Virginia,Buckingham
51031,Bernie Sanders,Hillary Clinton,Virginia,Campbell
51033,Hillary Clinton,Bernie Sanders,Virginia,Caroline
51035,Hillary Clinton,Bernie Sanders,Virginia,Carroll
51036,Bernie Sanders,No Data,Virginia,Charles City
51037,Hillary Clinton,Bernie Sanders,Virginia,Charlotte
51041,Hillary Clinton,Bernie Sanders,Virginia,Chesterfield
51043,Bernie Sanders,Hillary Clinton,Virginia,Clarke
51047,Bernie Sanders,Hillary Clinton,Virginia,Culpeper
51049,Bernie Sanders,Hillary Clinton,Virginia,Cumberland
51051,Hillary Clinton,Bernie Sanders,Virginia,Dickenson
51053,Hillary Clinton,Bernie Sanders,Virginia,Dinwiddie
51057,Hillary Clinton,Bernie Sanders,Virginia,Essex
51059,Hillary Clinton,Bernie Sanders,Virginia,Fairfax
51061,Hillary Clinton,Bernie Sanders,Virginia,Fauquier
51063,Bernie Sanders,Hillary Clinton,Virginia,Floyd
51065,Hillary Clinton,Bernie Sanders,Virginia,Fluvanna
51067,Bernie Sanders,Hillary Clinton,Virginia,Franklin
51069,Bernie Sanders,Hillary Clinton,Virginia,Frederick
51071,Hillary Clinton,Bernie Sanders,Virginia,Giles
51073,Hillary Clinton,Bernie Sanders,Virginia,Gloucester
51075,Bernie Sanders,Hillary Clinton,Virginia,Goochland
51077,Hillary Clinton,Bernie Sanders,Virginia,Grayson
51079,Hillary Clinton,Bernie Sanders,Virginia,Greene
51081,Hillary Clinton,No Data,Virginia,Greensville
51083,Hillary Clinton,Bernie Sanders,Virginia,Halifax
51085,Hillary Clinton,Bernie Sanders,Virginia,Hanover
51087,Bernie Sanders,Hillary Clinton,Virginia,Henrico
51089,Hillary Clinton,Bernie Sanders,Virginia,Henry
51093,Hillary Clinton,Bernie Sanders,Virginia,Isle of Wight
51095,Hillary Clinton,Bernie Sanders,Virginia,James City
51097,Bernie Sanders,Hillary Clinton,Virginia,King and Queen
51099,Bernie Sanders,Hillary Clinton,Virginia,King George
51101,Hillary Clinton,Bernie Sanders,Virginia,King William
51103,Bernie Sanders,Hillary Clinton,Virginia,Lancaster
51105,Hillary Clinton,Bernie Sanders,Virginia,Lee
51107,Hillary Clinton,Bernie Sanders,Virginia,Loudoun
51109,Hillary Clinton,Bernie Sanders,Virginia,Louisa
51111,Bernie Sanders,Hillary Clinton,Virginia,Lunenburg
51113,Bernie Sanders,Hillary Clinton,Virginia,Madison
51115,Bernie Sanders,Hillary Clinton,Virginia,Mathews
51117,Bernie Sanders,Hillary Clinton,Virginia,Mecklenburg
51119,Bernie Sanders,Hillary Clinton,Virginia,Middlesex
51121,Bernie Sanders,Hillary Clinton,Virginia,Montgomery
51125,Bernie Sanders,Hillary Clinton,Virginia,Nelson
51127,Hillary Clinton,Bernie Sanders,Virginia,New Kent
51131,Hillary Clinton,Bernie Sanders,Virginia,Northampton
51133,Hillary Clinton,Bernie Sanders,Virginia,Northumberland
51135,Hillary Clinton,Bernie Sanders,Virginia,Nottoway
51137,Bernie Sanders,Hillary Clinton,Virginia,Orange
51139,Bernie Sanders,Hillary Clinton,Virginia,Page
51141,Hillary Clinton,Bernie Sanders,Virginia,Patrick
51143,Bernie Sanders,Hillary Clinton,Virginia,Pittsylvania
51145,Hillary Clinton,Bernie Sanders,Virginia,Powhatan
51147,Hillary Clinton,Bernie Sanders,Virginia,Prince Edward
51149,Hillary Clinton,Bernie Sanders,Virginia,Prince George
51153,Hillary Clinton,Bernie Sanders,Virginia,Prince William
51155,Hillary Clinton,Bernie Sanders,Virginia,Pulaski
51157,Bernie Sanders,Hillary Clinton,Virginia,Rappahannock
51159,Bernie Sanders,Hillary Clinton,Virginia,Richmond
51161,Bernie Sanders,Hillary Clinton,Virginia,Roanoke
51163,Hillary Clinton,Bernie Sanders,Virginia,Rockbridge
51165,Hillary Clinton,Bernie Sanders,Virginia,Rockingham
51167,Bernie Sanders,Hillary Clinton,Virginia,Russell
51169,Hillary Clinton,Bernie Sanders,Virginia,Scott
51171,Hillary Clinton,Bernie Sanders,Virginia,Shenandoah
51173,Bernie Sanders,Hillary Clinton,Virginia,Smyth
51175,Bernie Sanders,Hillary Clinton,Virginia,Southampton
51177,Hillary Clinton,Bernie Sanders,Virginia,Spotsylvania
51179,Hillary Clinton,Bernie Sanders,Virginia,Stafford
51181,Bernie Sanders,Hillary Clinton,Virginia,Surry
51183,Hillary Clinton,Lincoln Chafee,Virginia,Sussex
51185,Hillary Clinton,Bernie Sanders,Virginia,Tazewell
51187,Bernie Sanders,Hillary Clinton,Virginia,Warren
51191,Bernie Sanders,Hillary Clinton,Virginia,Washington
51193,Hillary Clinton,Jim Webb,Virginia,Westmoreland
51195,Bernie Sanders,Hillary Clinton,Virginia,Wise
51197,Hillary Clinton,Bernie Sanders,Virginia,Wythe
51510,Hillary Clinton,Bernie Sanders,Virginia,Alexandria City
51520,Hillary Clinton,Bernie Sanders,Virginia,Bristol City
51530,Bernie Sanders,Hillary Clinton,Virginia,Buena Vista City
51540,Bernie Sanders,Hillary Clinton,Virginia,Charlottesville City
51550,Hillary Clinton,Bernie Sanders,Virginia,Chesapeake City
51580,Bernie Sanders,Hillary Clinton,Virginia,Covington City
51590,Bernie Sanders,Hillary Clinton,Virginia,Danville City
51595,Hillary Clinton,Bernie Sanders,Virginia,Emporia City
51610,Hillary Clinton,Bernie Sanders,Virginia,Falls Church City
51630,Bernie Sanders,Hillary Clinton,Virginia,Fredericksburg City
51640,Hillary Clinton,Bernie Sanders,Virginia,Galax City
51650,Hillary Clinton,Bernie Sanders,Virginia,Hampton City
51660,Bernie Sanders,Hillary Clinton,Virginia,Harrisonburg City
51670,Hillary Clinton,Bernie Sanders,Virginia,Hopewell City
51678,Bernie Sanders,Hillary Clinton,Virginia,Lexington City
51680,Bernie Sanders,Hillary Clinton,Virginia,Lynchburg City
51683,Bernie Sanders,Hillary Clinton,Virginia,Manassas City
51685,Hillary Clinton,Bernie Sanders,Virginia,Manassas Park City
51690,Hillary Clinton,Bernie Sanders,Virginia,Martinsville City
51700,Bernie Sanders,Hillary Clinton,Virginia,Newport News City
51710,Bernie Sanders,Hillary Clinton,Virginia,Norfolk City
51720,Bernie Sanders,Hillary Clinton,Virginia,Norton City
51730,Bernie Sanders,Hillary Clinton,Virginia,Petersburg City
51735,Hillary Clinton,Bernie Sanders,Virginia,Poquoson City
51740,Hillary Clinton,Bernie Sanders,Virginia,Portsmouth City
51750,Bernie Sanders,Hillary Clinton,Virginia,Radford
51775,Bernie Sanders,Hillary Clinton,Virginia,Salem City
51790,Bernie Sanders,Hillary Clinton,Virginia,Staunton City
51800,Hillary Clinton,Bernie Sanders,Virginia,Suffolk City
51810,Hillary Clinton,Bernie Sanders,Virginia,Virginia Beach City
51820,Bernie Sanders,Hillary Clinton,Virginia,Waynesboro City
51830,Bernie Sanders,Hillary Clinton,Virginia,Williamsburg City
51840,Hillary Clinton,Bernie Sanders,Virginia,Winchester City
53001,Bernie Sanders,Hillary Clinton,Washington,Adams
53003,Hillary Clinton,Bernie Sanders,Washington,Asotin
53005,Bernie Sanders,Hillary Clinton,Washington,Benton
53007,Hillary Clinton,Bernie Sanders,Washington,Chelan
53009,Bernie Sanders,Hillary Clinton,Washington,Clallam
53011,Bernie Sanders,Hillary Clinton,Washington,Clark
53013,Bernie Sanders,Hillary Clinton,Washington,Columbia
53015,Hillary Clinton,Bernie Sanders,Washington,Cowlitz
53017,Bernie Sanders,Hillary Clinton,Washington,Douglas
53019,Hillary Clinton,Bernie Sanders,Washington,Ferry
53021,Hillary Clinton,Bernie Sanders,Washington,Franklin
53023,Bernie Sanders,No Data,Washington,Garfield
53025,Bernie Sanders,Hillary Clinton,Washington,Grant
53027,Bernie Sanders,Hillary Clinton,Washington,Grays Harbor
53029,Bernie Sanders,Hillary Clinton,Washington,Island
53031,Bernie Sanders,Hillary Clinton,Washington,Jefferson
53033,Bernie Sanders,Hillary Clinton,Washington,King
53035,Bernie Sanders,Hillary Clinton,Washington,Kitsap
53037,Hillary Clinton,Bernie Sanders,Washington,Kittitas
53039,Hillary Clinton,Bernie Sanders,Washington,Klickitat
53041,Bernie Sanders,Hillary Clinton,Washington,Lewis
53043,Hillary Clinton,Bernie Sanders,Washington,Lincoln
53045,Bernie Sanders,Hillary Clinton,Washington,Mason
53047,Bernie Sanders,Hillary Clinton,Washington,Okanogan
53049,Hillary Clinton,Bernie Sanders,Washington,Pacific
53051,Bernie Sanders,Hillary Clinton,Washington,Pend Oreille
53053,Bernie Sanders,Hillary Clinton,Washington,Pierce
53055,Hillary Clinton,Bernie Sanders,Washington,San Juan
53057,Hillary Clinton,Bernie Sanders,Washington,Skagit
53059,Bernie Sanders,Hillary Clinton,Washington,Skamania
53061,Bernie Sanders,Hillary Clinton,Washington,Snohomish
53063,Bernie Sanders,Hillary Clinton,Washington,Spokane
53065,Hillary Clinton,Bernie Sanders,Washington,Stevens
53067,Bernie Sanders,Hillary Clinton,Washington,Thurston
53069,Bernie Sanders,Hillary Clinton,Washington,Wahkiakum
53071,Hillary Clinton,Bernie Sanders,Washington,Walla Walla
53073,Bernie Sanders,Hillary Clinton,Washington,Whatcom
53075,Bernie Sanders,Hillary Clinton,Washington,Whitman
53077,Hillary Clinton,Bernie Sanders,Washington,Yakima
54001,Bernie Sanders,Hillary Clinton,West Virginia,Barbour
54003,Bernie Sanders,Hillary Clinton,West Virginia,Berkeley
54005,Bernie Sanders,Hillary Clinton,West Virginia,Boone
54007,Bernie Sanders,Hillary Clinton,West Virginia,Braxton
54009,Bernie Sanders,Hillary Clinton,West Virginia,Brooke
54011,Bernie Sanders,Hillary Clinton,West Virginia,Cabell
54013,Bernie Sanders,Hillary Clinton,West Virginia,Calhoun
54019,Bernie Sanders,Hillary Clinton,West Virginia,Fayette
54021,Hillary Clinton,Bernie Sanders,West Virginia,Gilmer
54023,Hillary Clinton,Bernie Sanders,West Virginia,Grant
54025,Hillary Clinton,Bernie Sanders,West Virginia,Greenbrier
54027,Bernie Sanders,Hillary Clinton,West Virginia,Hampshire
54029,Hillary Clinton,Bernie Sanders,West Virginia,Hancock
54031,Hillary Clinton,Bernie Sanders,West Virginia,Hardy
54033,Hillary Clinton,Bernie Sanders,West Virginia,Harrison
54035,Bernie Sanders,Hillary Clinton,West Virginia,Jackson
54037,Bernie Sanders,Hillary Clinton,West Virginia,Jefferson
54039,Bernie Sanders,Hillary Clinton,West Virginia,Kanawha
54041,Bernie Sanders,Hillary Clinton,West Virginia,Lewis
54043,Hillary Clinton,Bernie Sanders,West Virginia,Lincoln
54045,Bernie Sanders,Hillary Clinton,West Virginia,Logan
54047,Bernie Sanders,Hillary Clinton,West Virginia,McDowell
54049,Bernie Sanders,Hillary Clinton,West Virginia,Marion
54051,Bernie Sanders,Hillary Clinton,West Virginia,Marshall
54053,Bernie Sanders,Hillary Clinton,West Virginia,Mason
54055,Hillary Clinton,Bernie Sanders,West Virginia,Mercer
54057,Bernie Sanders,Hillary Clinton,West Virginia,Mineral
54059,Bernie Sanders,Hillary Clinton,West Virginia,Mingo
54061,Bernie Sanders,Hillary Clinton,West Virginia,Monongalia
54063,Hillary Clinton,Bernie Sanders,West Virginia,Monroe
54067,Bernie Sanders,Hillary Clinton,West Virginia,Nicholas
54069,Hillary Clinton,Bernie Sanders,West Virginia,Ohio
54073,Hillary Clinton,Bernie Sanders,West Virginia,Pleasants
54075,Hillary Clinton,Bernie Sanders,West Virginia,Pocahontas
54077,Bernie Sanders,Hillary Clinton,West Virginia,Preston
54079,Bernie Sanders,Hillary Clinton,West Virginia,Putnam
54081,Bernie Sanders,Hillary Clinton,West Virginia,Raleigh
54083,Bernie Sanders,Hillary Clinton,West Virginia,Randolph
54085,Hillary Clinton,Bernie Sanders,West Virginia,Ritchie
54087,Bernie Sanders,Hillary Clinton,West Virginia,Roane
54089,Bernie Sanders,No Data,West Virginia,Summers
54091,Hillary Clinton,Bernie Sanders,West Virginia,Taylor
54093,Bernie Sanders,Hillary Clinton,West Virginia,Tucker
54097,Hillary Clinton,Bernie Sanders,West Virginia,Upshur
54099,Bernie Sanders,Hillary Clinton,West Virginia,Wayne
54103,Hillary Clinton,Bernie Sanders,West Virginia,Wetzel
54107,Bernie Sanders,Hillary Clinton,West Virginia,Wood
54109,Bernie Sanders,Hillary Clinton,West Virginia,Wyoming
55001,Bernie Sanders,Hillary Clinton,Wisconsin,Adams
55003,Hillary Clinton,Bernie Sanders,Wisconsin,Ashland
55005,Bernie Sanders,Hillary Clinton,Wisconsin,Barron
55007,Hillary Clinton,Bernie Sanders,Wisconsin,Bayfield
55009,Bernie Sanders,Hillary Clinton,Wisconsin,Brown
55011,Hillary Clinton,Bernie Sanders,Wisconsin,Buffalo
55013,Hillary Clinton,Bernie Sanders,Wisconsin,Burnett
55015,Hillary Clinton,Bernie Sanders,Wisconsin,Calumet
55017,Bernie Sanders,Hillary Clinton,Wisconsin,Chippewa
55019,Bernie Sanders,Hillary Clinton,Wisconsin,Clark
55021,Bernie Sanders,Hillary Clinton,Wisconsin,Columbia
55023,Hillary Clinton,Bernie Sanders,Wisconsin,Crawford
55025,Bernie Sanders,Hillary Clinton,Wisconsin,Dane
55027,Bernie Sanders,Hillary Clinton,Wisconsin,Dodge
55029,Bernie Sanders,Hillary Clinton,Wisconsin,Door
55031,Hillary Clinton,Bernie Sanders,Wisconsin,Douglas
55033,Hillary Clinton,Bernie Sanders,Wisconsin,Dunn
55035,Bernie Sanders,Hillary Clinton,Wisconsin,Eau Claire
55039,Hillary Clinton,Bernie Sanders,Wisconsin,Fond Du Lac
55041,Bernie Sanders,Jim Webb,Wisconsin,Forest
55043,Bernie Sanders,Hillary Clinton,Wisconsin,Grant
55045,Hillary Clinton,Bernie Sanders,Wisconsin,Green
55047,Bernie Sanders,Hillary Clinton,Wisconsin,Green Lake
55049,Bernie Sanders,Hillary Clinton,Wisconsin,Iowa
55053,Bernie Sanders,Hillary Clinton,Wisconsin,Jackson
55055,Hillary Clinton,Bernie Sanders,Wisconsin,Jefferson
55057,Bernie Sanders,Hillary Clinton,Wisconsin,Juneau
55059,Bernie Sanders,Hillary Clinton,Wisconsin,Kenosha
55061,Bernie Sanders,Hillary Clinton,Wisconsin,Kewaunee
55063,Bernie Sanders,Hillary Clinton,Wisconsin,La Crosse
55065,Bernie Sanders,Hillary Clinton,Wisconsin,Lafayette
55067,Bernie Sanders,Hillary Clinton,Wisconsin,Langlade
55069,Hillary Clinton,Bernie Sanders,Wisconsin,Lincoln
55071,Hillary Clinton,Bernie Sanders,Wisconsin,Manitowoc
55073,Bernie Sanders,Hillary Clinton,Wisconsin,Marathon
55075,Bernie Sanders,Hillary Clinton,Wisconsin,Marinette
55077,Bernie Sanders,Hillary Clinton,Wisconsin,Marquette
55078,Bernie Sanders,Hillary Clinton,Wisconsin,Menominee
55079,Hillary Clinton,Bernie Sanders,Wisconsin,Milwaukee
55081,Hillary Clinton,Bernie Sanders,Wisconsin,Monroe
55083,Bernie Sanders,Hillary Clinton,Wisconsin,Oconto
55085,Hillary Clinton,Bernie Sanders,Wisconsin,Oneida
55087,Bernie Sanders,Hillary Clinton,Wisconsin,Outagamie
55089,Hillary Clinton,Bernie Sanders,Wisconsin,Ozaukee
55091,Bernie Sanders,Hillary Clinton,Wisconsin,Pepin
55093,Bernie Sanders,Hillary Clinton,Wisconsin,Pierce
55095,Bernie Sanders,Hillary Clinton,Wisconsin,Polk
55097,Hillary Clinton,Bernie Sanders,Wisconsin,Portage
55099,Bernie Sanders,Hillary Clinton,Wisconsin,Price
55101,Bernie Sanders,Hillary Clinton,Wisconsin,Racine
55103,Bernie Sanders,Hillary Clinton,Wisconsin,Richland
55105,Bernie Sanders,Hillary Clinton,Wisconsin,Rock
55107,Bernie Sanders,Hillary Clinton,Wisconsin,Rusk
55109,Hillary Clinton,Bernie Sanders,Wisconsin,St Croix
55111,Bernie Sanders,Hillary Clinton,Wisconsin,Sauk
55113,Hillary Clinton,Bernie Sanders,Wisconsin,Sawyer
55115,Hillary Clinton,Bernie Sanders,Wisconsin,Shawano
55117,Bernie Sanders,Hillary Clinton,Wisconsin,Sheboygan
55119,Bernie Sanders,Hillary Clinton,Wisconsin,Taylor
55121,Hillary Clinton,Bernie Sanders,Wisconsin,Trempealeau
55123,Hillary Clinton,Bernie Sanders,Wisconsin,Vernon
55125,Bernie Sanders,Hillary Clinton,Wisconsin,Vilas
55127,Bernie Sanders,Hillary Clinton,Wisconsin,Walworth
55129,Bernie Sanders,Hillary Clinton,Wisconsin,Washburn
55131,Hillary Clinton,Bernie Sanders,Wisconsin,Washington
55133,Bernie Sanders,Hillary Clinton,Wisconsin,Waukesha
55135,Bernie Sanders,Hillary Clinton,Wisconsin,Waupaca
55137,Hillary Clinton,Bernie Sanders,Wisconsin,Waushara
55139,Bernie Sanders,Hillary Clinton,Wisconsin,Winnebago
55141,Bernie Sanders,Hillary Clinton,Wisconsin,Wood
56001,Bernie Sanders,Hillary Clinton,Wyoming,Albany
56003,Bernie Sanders,Hillary Clinton,Wyoming,Big Horn
56005,Bernie Sanders,Hillary Clinton,Wyoming,Campbell
56007,Hillary Clinton,Bernie Sanders,Wyoming,Carbon
56009,Bernie Sanders,Hillary Clinton,Wyoming,Converse
56011,Bernie Sanders,Hillary Clinton,Wyoming,Crook
56013,Hillary Clinton,Bernie Sanders,Wyoming,Fremont
56015,Bernie Sanders,Hillary Clinton,Wyoming,Goshen
56017,Bernie Sanders,Hillary Clinton,Wyoming,Hot Springs
56019,Bernie Sanders,Hillary Clinton,Wyoming,Johnson
56021,Bernie Sanders,Hillary Clinton,Wyoming,Laramie
56023,Bernie Sanders,Hillary Clinton,Wyoming,Lincoln
56025,Hillary Clinton,Bernie Sanders,Wyoming,Natrona
56029,Hillary Clinton,Bernie Sanders,Wyoming,Park
56031,Hillary Clinton,Bernie Sanders,Wyoming,Platte
56033,Bernie Sanders,Hillary Clinton,Wyoming,Sheridan
56035,Hillary Clinton,Bernie Sanders,Wyoming,Sublette
56037,Bernie Sanders,Hillary Clinton,Wyoming,Sweetwater
56039,Hillary Clinton,Bernie Sanders,Wyoming,Teton
56041,Bernie Sanders,Hillary Clinton,Wyoming,Uinta
56043,Hillary Clinton,Bernie Sanders,Wyoming,Washakie
56045,Hillary Clinton,Bernie Sanders,Wyoming,Weston
